K2 MAC Lookup,K2 Host Name,K2 IP Address,Labstats Host Name VS K2 MAC,Labstats IP Address VS K2 MAC,IP MissMatch,Name Match,Column1,Column2,Column3
10:DD:B1:A5:B0:17,NYU-Prague-GRI-iMac-01,192.168.213.28,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:37:d7,#VALUE!,#VALUE!
10:DD:B1:9F:77:17,NYU-Prague-GRI-iMac-03,192.168.213.30,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:2e:a0,#VALUE!,#VALUE!
10:DD:B1:A5:B6:4D,NYU-Prague-GRI-iMac-04,192.168.213.31,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:39:0f,#VALUE!,#VALUE!
10:DD:B1:9F:7A:E5,NYU-Prague-GRI-iMac-05,192.168.213.32,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:3b:5d,#VALUE!,#VALUE!
A8:20:66:5A:8E:3E,NYU-Prague-GRI-iMac-06,192.168.213.33,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:3b:de,#VALUE!,#VALUE!
10:DD:B1:9F:C6:88,NYU-Prague-GRI-iMac-07,192.168.213.34,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:3a:51,#VALUE!,#VALUE!
10:DD:B1:98:CB:E5,NYU-Prague-GRI-iMac-08,192.168.213.35,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:3a:98,#VALUE!,#VALUE!
10:DD:B1:9D:DE:1D,NYU-Prague-GRI-iMac-09,192.168.213.36,#N/A,#N/A,#N/A,#N/A,98:5a:eb:e2:37:c4,#VALUE!,#VALUE!
98:5A:EB:CF:6F:65,NYU-Prague-iMac-20,192.168.213.38,nyu-prague-imac-20.local,192.168.213.38,Match,No Match,98:5a:eb:e2:3b:f2,#VALUE!,#VALUE!
98:5A:EB:CE:65:FA,NYU-Prague-iMac-21,192.168.213.39,nyu-prague-imac-21.local,192.168.213.39,Match,No Match,98:5a:eb:e2:3b:89,#VALUE!,#VALUE!
98:5A:EB:CF:71:B2,NYU-Prague-iMac-22,192.168.213.40,nyu-prague-imac-22.local,192.168.213.40,Match,No Match,98:5a:eb:e2:3c:53,#VALUE!,#VALUE!
98:5A:EB:CE:47:AB,NYU-Prague-iMac-23,192.168.213.41,nyu-prague-imac-23.local,192.168.213.41,Match,No Match,98:5a:eb:e2:3f:8a,#VALUE!,#VALUE!
98:5A:EB:CE:48:73,NYU-Prague-iMac-01,192.168.213.6,nyu-prague-imac-01.local,192.168.213.6,Match,No Match,98:5a:eb:e2:38:9f,#VALUE!,#VALUE!
98:5A:EB:CF:6C:2D,NYU-Prague-iMac-02,192.168.213.7,nyu-prague-imac-02.local,192.168.213.7,Match,No Match,ac:87:a3:38:e7:6e,#VALUE!,#VALUE!
AC:87:A3:38:E7:A6,NYU-Prague-iMac-03,192.168.213.8,nyu-prague-imac-03.local,192.168.213.8,Match,No Match,98:5a:eb:cf:70:2f,#VALUE!,#VALUE!
98:5A:EB:CE:5A:D4,NYU-Prague-iMac-04,192.168.213.9,nyu-prague-imac-04.local,192.168.213.9,Match,No Match,98:5a:eb:cf:70:e3,#VALUE!,#VALUE!
34:17:EB:B1:EA:49,ITS8572WK-W10,192.168.233.45,ITS8572WK-W7,192.168.233.45,Match,No Match,98:5a:eb:cf:70:60,#VALUE!,#VALUE!
34:17:EB:B1:EA:49,ITS8572WK-W10,192.168.233.45,ITS8572WK-W7,192.168.233.45,Match,No Match,98:5a:eb:cf:6f:5e,#VALUE!,#VALUE!
34:17:EB:B2:65:14,ITS8573WK-W10,192.168.233.46,ITS8573WK-W7,192.168.233.46,Match,No Match,98:5a:eb:cf:70:4e,#VALUE!,#VALUE!
34:17:EB:B2:65:14,ITS8573WK-W10,192.168.233.46,ITS8573WK-W7,192.168.233.46,Match,No Match,98:5a:eb:ce:44:11,#VALUE!,#VALUE!
34:17:EB:D4:BE:D3,ITS8574WK-W10,192.168.233.47,ITS8574WK-W7,192.168.233.47,Match,No Match,98:5a:eb:cf:70:78,#VALUE!,#VALUE!
34:17:EB:D4:BE:D3,ITS8574WK-W10,192.168.233.47,ITS8574WK-W7,192.168.233.47,Match,No Match,ac:87:a3:38:e2:e9,#VALUE!,#VALUE!
34:17:EB:D5:08:65,ITS8575WK-W10,192.168.233.48,ITS8575WK-W7,192.168.233.48,Match,No Match,ac:87:a3:38:ea:b0,#VALUE!,#VALUE!
34:17:EB:D5:08:65,ITS8575WK-W10,192.168.233.48,ITS8575WK-W7,192.168.233.48,Match,No Match,98:5a:eb:cf:71:67,#VALUE!,#VALUE!
34:17:EB:D4:5F:89,ITS8586WK-W10,192.168.233.49,ITS8576WK-W7,192.168.233.49,Match,No Match,ac:87:a3:38:e8:e8,#VALUE!,#VALUE!
34:17:EB:D4:BE:ED,ITS8577WK-W10,192.168.233.50,ITS8577WK-W7,192.168.233.50,Match,No Match,98:5a:eb:cf:69:49,#VALUE!,#VALUE!
34:17:EB:D4:BE:ED,ITS8577WK-W10,192.168.233.50,ITS8577WK-W7,192.168.233.50,Match,No Match,98:5a:eb:ce:45:63,#VALUE!,#VALUE!
34:17:EB:D5:11:A0,ITS8578WK-W10,192.168.233.51,ITS8578WK-W7,192.168.233.51,Match,No Match,ac:87:a3:3b:8a:1e,#VALUE!,#VALUE!
34:17:EB:D5:11:A0,ITS8578WK-W10,192.168.233.51,ITS8578WK-W7,192.168.233.51,Match,No Match,98:5a:eb:cf:6f:65,#VALUE!,#VALUE!
34:17:EB:D4:B2:F6,ITS8579WK-W10,192.168.233.52,ITS8579WK-W7,192.168.233.52,Match,No Match,98:5a:eb:ce:65:fa,#VALUE!,#VALUE!
34:17:EB:D5:08:C2,ITS8580WK-W10,192.168.233.53,ITS8580WK-W7,192.168.233.53,Match,No Match,98:5a:eb:cf:71:b2,#VALUE!,#VALUE!
34:17:EB:D5:08:C2,ITS8580WK-W10,192.168.233.53,ITS8580WK-W7,192.168.233.53,Match,No Match,98:5a:eb:ce:47:ab,#VALUE!,#VALUE!
34:17:EB:B1:EE:34,ITS8570WK-W7,192.168.233.54,ITSRUBINHALL110WK-W7,192.168.233.54,Match,No Match,98:5a:eb:ce:48:73,#VALUE!,#VALUE!
34:17:EB:B1:EE:34,ITS8570WK-W7,192.168.233.54,ITSRUBINHALL110WK-W7,192.168.233.54,Match,No Match,98:5a:eb:cf:6c:2d,#VALUE!,#VALUE!
AC:87:A3:1A:84:5F,NYU-London-LG07-iMac-02,192.168.240.10,nyu-london-lg07-imac-02.local,192.168.240.10,Match,No Match,ac:87:a3:38:e7:a6,#VALUE!,#VALUE!
AC:87:A3:18:C5:5B,NYU-London-LG07-iMac-03,192.168.240.11,nyu-london-lg07-imac-03.local,192.168.240.11,Match,No Match,98:5a:eb:ce:5a:d4,#VALUE!,#VALUE!
AC:87:A3:0E:A7:05,NYU-London-LG07-iMac-04,192.168.240.12,nyu-london-lg07-imac-04.local,192.168.240.12,Match,No Match,34:17:EB:B1:EA:49,#VALUE!,#VALUE!
AC:87:A3:0A:4C:A8,NYU-London-LG07-iMac-05,192.168.240.13,nyul-lg07-imac-05.sts.its.nyu.edu,192.168.240.13,Match,No Match,34:17:EB:B2:65:14,#VALUE!,#VALUE!
AC:87:A3:0D:38:FD,NYU-London-LG07-iMac-06,192.168.240.14,nyu-london-lg07-imac-06.local,192.168.240.14,Match,No Match,34:17:EB:D4:BE:D3,#VALUE!,#VALUE!
AC:87:A3:0D:99:9B,NYU-London-LG07-iMac-07,192.168.240.15,nyu-london-lg07-imac-07.local,192.168.240.15,Match,No Match,34:17:EB:D5:08:65,#VALUE!,#VALUE!
AC:87:A3:1A:85:A5,NYU-London-LG07-iMac-08,192.168.240.16,nyu-london-lg07-imac-08.local,192.168.240.16,Match,No Match,34:17:EB:D4:5F:89,#VALUE!,#VALUE!
AC:87:A3:0B:B7:D1,NYU-London-LG07-iMac-09,192.168.240.17,nyu-london-lg07-imac-09.local,192.168.240.17,Match,No Match,34:17:EB:D4:BE:ED,#VALUE!,#VALUE!
AC:87:A3:18:C5:69,NYU-London-LG07-iMac-10,192.168.240.18,nyu-london-lg07-imac-10.local,192.168.240.18,Match,No Match,34:17:EB:D5:11:A0,#VALUE!,#VALUE!
AC:87:A3:18:B1:EF,NYU-London-LG07-iMac-11,192.168.240.19,nyu-london-lg07-imac-11.local,192.168.240.19,Match,No Match,34:17:EB:D4:B2:F6,#VALUE!,#VALUE!
AC:87:A3:17:7D:B6,NYU-London-LG07-iMac-12,192.168.240.22,nyu-london-lg07-imac-12.local,192.168.240.22,Match,No Match,34:17:EB:D5:08:C2,#VALUE!,#VALUE!
AC:87:A3:17:85:DE,NYU-London-LG07-iMac-13,192.168.240.23,nyu-london-lg07-imac-13.local,192.168.240.23,Match,No Match,34:17:EB:B1:EE:34,#VALUE!,#VALUE!
AC:87:A3:0B:99:2E,NYU-London-LG07-iMac-14,192.168.240.24,nyu-london-lg07-imac-14.local,192.168.240.24,Match,No Match,ac:87:a3:1a:84:5f,#VALUE!,#VALUE!
AC:87:A3:0C:E1:43,W10-LONDON-SPR1,192.168.240.26,nyu-london-lg07-imac-16.local,192.168.240.26,Match,No Match,ac:87:a3:18:c5:5b,#VALUE!,#VALUE!
AC:87:A3:18:BA:B0,NYU-London-LG07-iMac-17,192.168.240.27,nyu-london-lg07-imac-17.local,192.168.240.27,Match,No Match,ac:87:a3:0e:a7:05,#VALUE!,#VALUE!
AC:87:A3:0B:B7:A0,NYU-London-LG07-iMac-18,192.168.240.28,nyu-london-lg07-imac-18.local,192.168.240.28,Match,No Match,ac:87:a3:0a:4c:a8,#VALUE!,#VALUE!
AC:87:A3:0B:B7:CB,NYU-London-LG07-iMac-20,192.168.240.30,nyu-london-lg07-imac-20.local,192.168.240.30,Match,No Match,ac:87:a3:0d:38:fd,#VALUE!,#VALUE!
AC:87:A3:0E:7E:E3,NYU-London-LG02-iMac-01,192.168.240.31,nyu-london-lg02-imac-01.local,192.168.240.31,Match,No Match,ac:87:a3:0d:99:9b,#VALUE!,#VALUE!
AC:87:A3:17:86:B4,NYU-London-LG02-iMac-02,192.168.240.32,nyu-london-lg02-imac-02.local,192.168.240.32,Match,No Match,ac:87:a3:1a:85:a5,#VALUE!,#VALUE!
AC:87:A3:17:7F:E0,NYU-London-LG02-iMac-03,192.168.240.33,nyul-lg02-imac03.sts.its.nyu.edu,192.168.240.33,Match,No Match,ac:87:a3:0b:b7:d1,#VALUE!,#VALUE!
AC:87:A3:0D:7D:D3,NYU-London-LG02-iMac-04,192.168.240.34,nyu-london-lg02-imac-04.local,192.168.240.34,Match,No Match,ac:87:a3:18:c5:69,#VALUE!,#VALUE!
AC:87:A3:0D:39:B1,NYU-London-LG02-iMac-05,192.168.240.35,nyu-london-lg02-imac-05.local,192.168.240.35,Match,No Match,ac:87:a3:18:b1:ef,#VALUE!,#VALUE!
AC:87:A3:0D:52:C3,NYU-London-LG02-iMac-06,192.168.240.36,nyu-london-lg02-imac-06.local,192.168.240.36,Match,No Match,ac:87:a3:17:7d:b6,#VALUE!,#VALUE!
AC:87:A3:17:85:CE,NYU-London-LG02-iMac-07,192.168.240.37,nyu-london-lg02-imac-07.local,192.168.240.37,Match,No Match,ac:87:a3:17:85:de,#VALUE!,#VALUE!
AC:87:A3:0D:3A:23,NYU-London-LG02-iMac-08,192.168.240.38,nyu-london-lg02-imac-08.local,192.168.240.38,Match,No Match,ac:87:a3:0b:99:2e,#VALUE!,#VALUE!
AC:87:A3:0D:65:94,W10-LONDON-SPR1,192.168.240.39,nyu-london-lg02-imac-09.local,192.168.240.39,Match,No Match,ac:87:a3:0c:e1:43,#VALUE!,#VALUE!
AC:87:A3:0D:7C:DB,W10-LONDON-SPR1,192.168.240.40,nyu-london-lg02-imac-10.local,192.168.240.40,Match,No Match,ac:87:a3:18:ba:b0,#VALUE!,#VALUE!
AC:87:A3:0D:3B:0E,NYU-London-LG02-iMac-11,192.168.240.41,nyu-london-lg02-imac-11.local,192.168.240.41,Match,No Match,ac:87:a3:0b:b7:a0,#VALUE!,#VALUE!
AC:87:A3:17:73:27,NYU-London-LG02-iMac-12,192.168.240.42,nyu-london-lg02-imac-12.local,192.168.240.42,Match,No Match,ac:87:a3:17:b7:8c,#VALUE!,#VALUE!
AC:87:A3:0D:3A:D5,NYU-London-LG02-iMac-13,192.168.240.43,nyu-london-lg02-imac-13.local,192.168.240.43,Match,No Match,ac:87:a3:0b:b7:cb,#VALUE!,#VALUE!
AC:87:A3:17:7B:74,NYU-London-LG02-iMac-14,192.168.240.44,NYU-London-LG02-iMac-14,192.168.240.44,Match,Match,AC:87:A3:0E:7E:E3,#VALUE!,#VALUE!
AC:87:A3:0D:2C:E6,NYU-London-LG02-iMac-15,192.168.240.45,nyu-london-lg02-imac-15.local,192.168.240.45,Match,No Match,AC:87:A3:17:86:B4,#VALUE!,#VALUE!
AC:87:A3:17:7C:74,NYU-London-LG02-iMac-16,192.168.240.46,nyu-london-lg02-imac-16.local,192.168.240.46,Match,No Match,AC:87:A3:17:7F:E0,#VALUE!,#VALUE!
AC:87:A3:1A:83:CC,NYU-London-LG01-iMac-17,192.168.240.47,nyu-london-lg01-imac-17.local,192.168.240.47,Match,No Match,AC:87:A3:0D:7D:D3,#VALUE!,#VALUE!
AC:87:A3:17:85:EF,NYU-London-LG01-iMac-18,192.168.240.48,nyu-london-lg01-imac-18.local,192.168.240.48,Match,No Match,AC:87:A3:0D:39:B1,#VALUE!,#VALUE!
AC:87:A3:18:B3:7C,NYU-London-LG01-iMac-19,192.168.240.49,nyu-london-lg01-imac-19.local,192.168.240.49,Match,No Match,AC:87:A3:0D:52:C3,#VALUE!,#VALUE!
AC:87:A3:17:72:DD,NYU-London-LG01-iMac-20,192.168.240.50,nyu-london-lg01-imac-20.local,192.168.240.50,Match,No Match,AC:87:A3:17:85:CE,#VALUE!,#VALUE!
68:5B:35:C0:D5:75,NYU-London-Byron-iMac-01,192.168.240.51,nyu-london-byron-imac-01.local,192.168.240.51,Match,No Match,AC:87:A3:0D:3A:23,#VALUE!,#VALUE!
68:5B:35:B7:B9:EF,NYU-London-Byron-iMac-03,192.168.240.53,nyu-london-byron-imac-03.local,192.168.240.53,Match,No Match,AC:87:A3:0D:65:94,#VALUE!,#VALUE!
68:5B:35:C6:70:E6,NYU-London-Byron-iMac-04,192.168.240.54,nyu-london-byron-imac-04.local,192.168.240.54,Match,No Match,AC:87:A3:0D:7C:DB,#VALUE!,#VALUE!
68:5B:35:C2:7C:9F,NYU-London-Byron-iMac-05,192.168.240.55,nyu-london-byron-imac-05.local,192.168.240.55,Match,No Match,AC:87:A3:0D:3B:0E,#VALUE!,#VALUE!
68:5B:35:C6:66:EB,NYU-London-Byron-iMac-06,192.168.240.56,nyu-london-byron-imac-06.local,192.168.240.56,Match,No Match,AC:87:A3:17:73:27,#VALUE!,#VALUE!
AC:87:A3:0A:95:91,NYU-London-GRI-iMac-01,192.168.240.61,#N/A,#N/A,#N/A,#N/A,AC:87:A3:0D:3A:D5,#VALUE!,#VALUE!
AC:87:A3:0C:D4:14,NYU-London-GRI-iMac-02,192.168.240.62,#N/A,#N/A,#N/A,#N/A,AC:87:A3:17:7B:74,#VALUE!,#VALUE!
AC:87:A3:0A:46:03,NYU-London-GRI-iMac-04,192.168.240.64,#N/A,#N/A,#N/A,#N/A,AC:87:A3:0D:2C:E6,#VALUE!,#VALUE!
AC:87:A3:0B:B0:05,NYU-London-GRI-iMac-05,192.168.240.65,#N/A,#N/A,#N/A,#N/A,AC:87:A3:17:7C:74,#VALUE!,#VALUE!
AC:87:A3:17:74:3E,NYU-London-GRI-iMac-06,192.168.240.66,#N/A,#N/A,#N/A,#N/A,ac:87:a3:1a:83:cc,#VALUE!,#VALUE!
AC:87:A3:1A:4D:CE,NYU-London-GRI-iMac-07,192.168.240.67,#N/A,#N/A,#N/A,#N/A,ac:87:a3:17:85:ef,#VALUE!,#VALUE!
AC:87:A3:18:B0:EE,NYU-London-GRI-iMac-08,192.168.240.68,#N/A,#N/A,#N/A,#N/A,ac:87:a3:18:b3:7c,#VALUE!,#VALUE!
AC:87:A3:0E:85:75,NYU-London-GRI-iMac-09,192.168.240.69,#N/A,#N/A,#N/A,#N/A,ac:87:a3:17:72:dd,#VALUE!,#VALUE!
AC:87:A3:0D:7A:5E,NYU-London-GRI-iMac-10,192.168.240.70,#N/A,#N/A,#N/A,#N/A,68:5b:35:c0:d5:75,#VALUE!,#VALUE!
AC:87:A3:0D:3C:2F,NYU-London-GRI-iMac-11,192.168.240.71,#N/A,#N/A,#N/A,#N/A,68:5b:35:b7:b9:ef,#VALUE!,#VALUE!
AC:87:A3:17:7C:71,NYU-London-GRI-iMac-12,192.168.240.72,#N/A,#N/A,#N/A,#N/A,68:5b:35:c6:70:e6,#VALUE!,#VALUE!
AC:87:A3:17:7B:AA,NYU-London-GRI-iMac-14,192.168.240.74,#N/A,#N/A,#N/A,#N/A,68:5b:35:c2:7c:9f,#VALUE!,#VALUE!
AC:87:A3:0A:4D:F6,NYU-London-GRI-iMac-15,192.168.240.75,#N/A,#N/A,#N/A,#N/A,68:5b:35:c6:66:eb,#VALUE!,#VALUE!
AC:87:A3:17:7D:DD,NYU-London-LG07-iMac-01,192.168.240.9,#N/A,#N/A,#N/A,#N/A,88:63:DF:CB:12:A3-ac:87:a3:17:7d:dd,88:63:DF:CB:12:A3,#VALUE!
68:5B:35:C2:A5:30,NYU-London-Guilford-iMac-03,192.168.248.162,nyu-london-guilford-imac-03.local,192.168.248.162,Match,No Match,68:5b:35:c2:a5:30,#VALUE!,#VALUE!
68:5B:35:CB:6C:33,NYU-London-Guilford-iMac-01,192.168.249.154,nyu-london-guilford-imac-01.local,192.168.249.154,Match,No Match,68:5b:35:cb:6c:33,#VALUE!,#VALUE!
68:5B:35:BE:16:A2,NYU-London-Guilford-iMac-02,192.168.249.238,nyu-london-guilford-imac-02.local,192.168.249.238,Match,No Match,68:5b:35:be:16:a2,#VALUE!,#VALUE!
98:5A:EB:CF:30:9B,BERLIN-SPR16,192.168.250.103,nyu-berlin-lounge-imac-02.local,192.168.250.103,Match,No Match,98:5a:eb:cf:30:9b,#VALUE!,#VALUE!
98:5A:EB:CF:28:DF,BERLIN-SPR16,192.168.250.104,nyu-berlin-lounge-imac-01.local,192.168.250.104,Match,No Match,98:5a:eb:cf:28:df,#VALUE!,#VALUE!
98:5A:EB:CF:33:9E,BERLIN-SPR16,192.168.250.105,nyu-berlin-lab-imac-01.local,192.168.250.105,Match,No Match,98:5a:eb:cf:33:9e,#VALUE!,#VALUE!
98:5A:EB:CF:6E:DA,BERLIN-SPR16,192.168.250.106,nyu-berlin-lab-imac-02.local,192.168.250.106,Match,No Match,98:5a:eb:cf:6e:da,#VALUE!,#VALUE!
98:5A:EB:CF:2A:32,BERLIN-SPR16,192.168.250.107,imac-lab-03.berlin.nyu.edu,192.168.250.107,Match,No Match,98:5a:eb:cf:2a:32,#VALUE!,#VALUE!
98:5A:EB:CF:7A:52,BERLIN-SPR16,192.168.250.108,imac-lab-04.berlin.nyu.edu,192.168.250.108,Match,No Match,98:5a:eb:cf:7a:52,#VALUE!,#VALUE!
98:5A:EB:CF:2F:DF,BERLIN-SPR16,192.168.250.110,nyu-berlin-lab-imac-06.local,192.168.250.110,Match,No Match,98:5a:eb:cf:26:54,#VALUE!,#VALUE!
98:5A:EB:CE:62:62,BERLIN-SPR16,192.168.250.111,nyu-berlin-lab-imac-07.local,192.168.250.111,Match,No Match,98:5a:eb:cf:2f:df,#VALUE!,#VALUE!
98:5A:EB:CF:2D:CD,BERLIN-SPR16,192.168.250.112,nyu-berlin-lab-imac-08.local,192.168.250.112,Match,No Match,98:5a:eb:ce:62:62,#VALUE!,#VALUE!
98:5A:EB:CF:2B:1E,BERLIN-SPR16,192.168.250.114,nyu-berlin-lab-imac-10.local,192.168.250.114,Match,No Match,98:5a:eb:cf:2d:cd,#VALUE!,#VALUE!
98:5A:EB:CF:28:F1,BERLIN-SPR16,192.168.250.115,nyu-berlin-library-imac-01.local,192.168.250.115,Match,No Match,98:5a:eb:cf:34:89,#VALUE!,#VALUE!
98:5A:EB:CF:2E:3C,BERLIN-SPR16,192.168.250.116,nyu-berlin-lounge-imac-03.local,192.168.250.116,Match,No Match,98:5a:eb:cf:2b:1e,#VALUE!,#VALUE!
98:5A:EB:CF:28:E1,BERLIN-SPR16,192.168.250.117,nyu-berlin-lounge-imac-04.local,192.168.250.117,Match,No Match,98:5a:eb:cf:28:f1,#VALUE!,#VALUE!
98:5A:EB:CF:7A:6D,BERLIN-SPR16,192.168.250.119,nyu-berlin-lab-imac-11.local,192.168.250.119,Match,No Match,98:5a:eb:cf:2e:3c,#VALUE!,#VALUE!
98:5A:EB:CF:26:AE,NYU-Berlin-Lab-iMac-12,192.168.250.120,nyu-berlin-lab-imac-12.local,192.168.250.120,Match,No Match,98:5a:eb:cf:28:e1,#VALUE!,#VALUE!
AC:87:A3:38:E8:8F,NYU-Berlin-GRI-iMac-02,192.168.250.72,#N/A,#N/A,#N/A,#N/A,98:5a:eb:cf:7a:6d,#VALUE!,#VALUE!
AC:87:A3:38:E7:C2,NYU-Berlin-GRI-iMac-03,192.168.250.73,#N/A,#N/A,#N/A,#N/A,98:5a:eb:cf:26:ae,#VALUE!,#VALUE!
AC:87:A3:38:E6:3E,NYU-Berlin-GRI-iMac-04,192.168.250.74,#N/A,#N/A,#N/A,#N/A,34:17:EB:A4:FA:13,#VALUE!,#VALUE!
AC:87:A3:39:17:46,NYU-Berlin-GRI-iMac-05,192.168.250.75,#N/A,#N/A,#N/A,#N/A,34:17:EB:A4:FC:7C,#VALUE!,#VALUE!
AC:87:A3:3A:57:60,NYU-Berlin-GRI-iMac-06,192.168.250.76,#N/A,#N/A,#N/A,#N/A,34:17:EB:A5:76:C9,#VALUE!,#VALUE!
AC:87:A3:38:E9:04,NYU-Berlin-GRI-iMac-07,192.168.250.77,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:72,#VALUE!,#VALUE!
AC:87:A3:38:E2:CE,NYU-Berlin-GRI-iMac-08,192.168.250.78,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:D2,#VALUE!,#VALUE!
AC:87:A3:38:E6:C9,NYU-Berlin-GRI-iMac-09,192.168.250.79,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FA:F5,#VALUE!,#VALUE!
AC:87:A3:38:E6:99,NYU-Berlin-GRI-iMac-10,192.168.250.80,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:F9:F0,#VALUE!,#VALUE!
AC:87:A3:38:E3:06,NYU-Berlin-GRI-iMac-11,192.168.250.81,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:7F,#VALUE!,#VALUE!
AC:87:A3:39:13:4A,NYU-Berlin-GRI-iMac-12,192.168.250.82,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FD:E7,#VALUE!,#VALUE!
AC:87:A3:38:E6:83,NYU-Berlin-GRI-iMac-13,192.168.250.83,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FD:C3,#VALUE!,#VALUE!
34:17:EB:A5:76:18,UDIADMI-I44K25T,192.168.26.100,UDIADMI-05M5II0,128.122.97.246,No Match,No Match,18:66:DA:15:FD:12,#VALUE!,#VALUE!
18:66:DA:15:FB:72,UDIADMI-E6MFS5F,192.168.26.113,ITS8525WK-W10,192.168.26.113,Match,No Match,18:66:DA:15:FA:BD,#VALUE!,#VALUE!
18:66:DA:15:FB:D2,UDIADMI-8QJ8PBH,192.168.26.114,ITS8526WK-W10,192.168.26.114,Match,No Match,18:66:DA:15:FB:3F,#VALUE!,#VALUE!
18:66:DA:15:FA:F5,UDIADMI-3HKFET6,192.168.26.115,ITS8528WK-W10,192.168.26.115,Match,No Match,18:66:DA:15:FC:09,#VALUE!,#VALUE!
18:66:DA:15:F9:F0,ITS8529WK-W10,192.168.26.116,ITS8529WK-W10,192.168.26.116,Match,Match,18:66:DA:15:F9:37,#VALUE!,#VALUE!
18:66:DA:15:FB:7F,ITS8530WK-W10,192.168.26.117,ITS8530WK-W10,192.168.26.117,Match,Match,18:66:DA:15:FD:E9,#VALUE!,#VALUE!
18:66:DA:15:FD:E7,UDIADMI-NGLO3NG,192.168.26.118,ITS8531WK-W10,192.168.26.118,Match,No Match,18:66:DA:15:FC:E0,#VALUE!,#VALUE!
18:66:DA:15:FD:C3,ITS8532WK-W10,192.168.26.119,ITS8532WK-W10,192.168.26.119,Match,Match,18:66:DA:15:FD:7D,#VALUE!,#VALUE!
18:66:DA:15:FD:12,UDIADMI-TPU357C,192.168.26.120,ITS8533WK-W10,192.168.26.120,Match,No Match,18:66:DA:23:8D:1B,#VALUE!,#VALUE!
18:66:DA:15:FA:BD,ITS8534WK-W10,192.168.26.121,ITS8534WK-W10,192.168.26.121,Match,Match,18:66:DA:25:E7:31,#VALUE!,#VALUE!
18:66:DA:15:FB:3F,ITS8535WK-W10,192.168.26.122,ITS8535WK-W10,192.168.26.122,Match,Match,18:66:DA:25:ED:5F,#VALUE!,#VALUE!
18:66:DA:15:FC:09,UDIADMI-LELBGRI,192.168.26.123,ITS8536WK-W10,192.168.26.123,Match,No Match,34:17:EB:A5:BD:0B,#VALUE!,#VALUE!
18:66:DA:15:F9:37,UDIADMI-TQVK78E,192.168.26.124,ITS8537WK-W10,192.168.26.124,Match,No Match,18:66:DA:15:FD:7B,#VALUE!,#VALUE!
18:66:DA:15:FD:E9,UDIADMI-US4LVKM,192.168.26.125,ITS8538WK-W10,192.168.26.125,Match,No Match,18:66:DA:15:FE:8D,#VALUE!,#VALUE!
18:66:DA:15:FC:E0,ITS8539WK-W10,192.168.26.126,ITS8539WK-W10,192.168.26.126,Match,Match,34:17:EB:A4:F0:67,#VALUE!,#VALUE!
18:66:DA:15:FD:7D,ITS8540WK-W10,192.168.26.127,ITS8540WK-W10,192.168.26.127,Match,Match,34:17:EB:A4:FC:46,#VALUE!,#VALUE!
18:66:DA:23:8D:1B,UDIADMI-GIVMSKV,192.168.26.128,ITS8541WK-W10,192.168.26.128,Match,No Match,34:17:EB:A5:7B:29,#VALUE!,#VALUE!
18:66:DA:25:E7:31,UDIADMI-0KF7MGB,192.168.26.129,ITS8542WK-W10,192.168.26.129,Match,No Match,18:66:DA:15:FB:DE,#VALUE!,#VALUE!
18:66:DA:25:ED:5F,UDIADMI-96B4P5C,192.168.26.130,ITS8543WK-W10,192.168.26.130,Match,No Match,18:66:DA:15:FB:C3,#VALUE!,#VALUE!
18:66:DA:15:FD:7B,UDIADMI-8950BV0,192.168.26.135,ITS8517WK-W10,192.168.26.135,Match,No Match,18:66:DA:15:FB:2B,#VALUE!,#VALUE!
18:66:DA:15:FB:DE,UDIADMI-JFA8TAF,192.168.26.140,ITS8512WK-W10,192.168.26.140,Match,No Match,34:17:EB:B1:EC:40,#VALUE!,#VALUE!
18:66:DA:15:FB:C3,UDIADMI-GVVMN57,192.168.26.143,ITS8513WK-W10,192.168.26.143,Match,No Match,18:66:DA:15:F9:2B,#VALUE!,#VALUE!
18:66:DA:15:FB:2B,ITS8519WK-W10,192.168.26.144,ITS8519WK-W10,192.168.26.144,Match,Match,18:66:DA:15:FC:D7,#VALUE!,#VALUE!
18:66:DA:15:F9:2B,ITS8520WK-W10,192.168.26.148,ITS8520WK-W10,192.168.26.148,Match,Match,18:66:DA:15:FB:14,#VALUE!,#VALUE!
18:66:DA:15:FC:D7,ITS8521WK-W10,192.168.26.149,ITS8521WK-W10,192.168.26.149,Match,Match,18:66:DA:15:F9:D8,#VALUE!,#VALUE!
